Committee Name|Committee Address|Committee Type|Committee City|Committee State|Committee Zip|Committee ID|Date Recevied|Date Last Revised|Last Revised By|Postmark Date|Microfilm Number|Election Date|Type of Filing|Nature of Filing|Report Start Date|Report End Date|Nature of Committee|Field 1|Field 2A|Field 2B|Field 2C|Field 2D|Field 3|Field 4|Field 5|Field 6|Field 7|Field 8|Field 9|Field 10|Field 11A|Field 11B|Field 11C|Field 11D|Field 12|Field 13|Field 14|Field 15|Field 16|Field 17|Field 18|Field 19|Field 20|Field 21|Field 22|Field 23|Field 24|Field 25|Field 26|Description
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|01/14/2003|05/20/2003|DAVIDH  |01/14/2003||11/05/2002|G|70|10/22/2002|12/31/2002||6185.5|3894.5|0|0|3894.5|0|0|3894.5|0|0|3894.5|10080|8950|1100|0|1485.3|2585.3|200|2385.3|0|0|2385.3|11335.3|7693.25|0|3894.5|11587.75|2385.3|9202.45|0|0|9202.45|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|01/06/2004|03/03/2004|JIMS    |01/06/2004|6650051|11/05/2002|A||01/01/2003|12/31/2003||0|9691.5|0|0|9691.5|0|0|9691.5|0|0|9691.5|9691.5|0|8375|0|1716.74|10091.74|0|10091.74|0|0|10091.74|10091.74|9202.45|0|9691.5|18893.95|10091.74|8802.21|0|0|8802.21|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|04/09/2004|08/08/2005|nadc04|04/09/2004|6770175|05/11/2004|P|30|01/01/2004|04/06/2004||0|0|0|0|0|0|0|0|0|0|0|0|0|3275|0|0|3275|0|3275|0|0|3275|3275|8802.21|0|0|8802.21|3275|5527.21|0|0|5527.21|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|04/28/2004|05/07/2004|CHERYLD |04/28/2004|6790061|05/11/2004|P|10|04/07/2004|04/26/2004||0|5402|0|0|5402|0|0|5402|0|0|5402|5402|3275|0|0|0|0|0|0|0|0|0|3275|5527.21|0|5402|10929.21|0|10929.21|0|0|10929.21|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|06/21/2004|06/28/2004|CHERYLD ||6820099|05/11/2004|P|40|06/27/2004|06/15/2004||||||||||||||||||||||||||||||||||
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|10/04/2004|10/19/2004|MARKH   |10/04/2004|6850146|11/02/2004|G|30|06/16/2004|09/28/2004||5402|691|0|0|691|0|0|691|0|0|691|6093|3275|800|0|0|800|0|800|0|0|800|4075|10929.21|0|691|11620.21|800|10820.21|0|0|10820.21|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|10/18/2004|10/25/2004|CORIEJ  |10/18/2004|6860097|11/02/2004|G|10|09/29/2004|10/18/2004||6093|0|0|0|0|0|0|0|0|0|0|6093|4075|200|0|0|200|0|200|0|0|200|4275|10820.21|0|0|10820.21|200|10620.21|0|0|10620.21|
NE ACTION COMMITTEE FOR RURAL ELECTRIFICATION PAC|1244 K STREET, BOX 82048|S|Lincoln|NE|68501|99PAC00103|01/10/2005|01/18/2005|CORIEJ  |01/10/2005|6900119|11/02/2004|G|70|10/19/2004|12/31/2004||6093|4025.5|0|0|4025.5|0|0|4025.5|0|0|4025.5|10118.5|4275|1200|0|1569.06|2769.06|0|2769.06|0|0|2769.06|7044.06|10620.21|0|4025.5|14645.71|2769.06|11876.65|0|0|11876.65|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/31/2000|05/08/2002|SERENAD |01/28/2000||05/04/2000|A||01/01/1999|12/31/1999||0|55812.36|0|688.27|56500.63|0|0|56500.63|0|0|56500.63|56500.63|0|9000|0|28646.65|37646.65|1000|36646.65|0|0|36646.65|36646.65|24124.48|0|56500.63|80625.11|36646.65|43978.46|0|0|43978.46|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|04/11/2000|05/08/2002|SERENAD |04/10/2000||05/09/2000|P|30|01/01/2000|04/04/2000||0|16740|0|0|16740|0|0|16740|0|0|16740|16740|36646.65|3000|0|6292.75|9292.75|0|9292.75|0|0|9292.75|45939.4|43978.46|0|16740|60718.46|9292.75|51425.71|0|0|51425.71|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|05/02/2000|10/11/2000|KATHYS  |04/28/2000||05/09/2000|P|10|04/05/2000|04/24/2000||16740|545|0|0|545|0|0|545|0|0|545|17285|45939.4|0|0|2107|2107|0|2107|0|0|2107|48046.4|51425.71|0|545|51970.71|2107|49863.71|0|0|49863.71|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|06/19/2000|05/08/2002|SERENAD |06/16/2000||05/09/2000|P|40|04/25/2000|06/13/2000||17285|7767.5|0|0|7767.5|0|0|7767.5|0|0|7767.5|25052.5|11399.25|10000|0|3341.55|13341.55|0|13341.55|0|0|13341.55|24740.8|49863.71|0|7767.5|57631.21|13341.55|44289.66|0|0|44289.66|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|10/10/2000|05/08/2002|SERENAD |10/06/2000|5980229|11/07/2000|G|30|06/14/2000|10/03/2000||25052.5|15604.5|0|789.71|16394.21|0|0|16394.21|0|0|16394.21|41446.71|24740.8|8000|0|6799.63|14799.63|1500|13299.63|0|0|13299.63|38040.43|44289.66|0|16394.21|60683.87|13299.63|47384.24|0|0|47384.24|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|10/30/2000|05/08/2002|SERENAD |10/27/2000|6000068|11/07/2000|P|10|10/04/2000|10/23/2000||41446.71|985|0|0|985|0|0|985|0|0|985|42431.71|38040.43|4000|0|1338.25|5338.25|0|5338.25|0|0|5338.25|43378.68|47384.24|0|985|48369.24|5338.25|43030.99|0|0|43030.99|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/17/2001|05/08/2002|SERENAD |01/15/2001|0      |11/07/2000|G|70|10/24/2000|12/31/2000||42431.71|10214|0|816.52|11030.52|0|0|11030.52|0|0|11030.52|53462.23|43378.68|6000|0|6972.13|12972.13|0|12972.13|0|0|12972.13|56350.81|43030.99|0|11030.52|54061.51|12972.13|41089.38|0|0|41089.38|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/28/2002|11/16/2010|nadc01|01/25/2002|6260217|01/01/2001|A|30|01/01/2001|12/31/2001||0|51904.5|0|1400.76|53305.26|0|0|53305.26|0|0|53305.26|53305.26|0|21500|0|28261.65|49761.65|0|49761.65|0|0|49761.65|49761.65|41089.38|0|53305.26|94394.64|49761.65|44632.99|0|0|44632.99|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|04/15/2002|04/21/2003|DAVIDH  |04/12/2002|6380190|05/14/2002|P|30|01/01/2002|04/09/2002||0|14881|0|0|14881|0|0|14881|0|0|14881|14881|0|6000|0|6528.09|12528.09|0|12528.09|0|0|12528.09|12528.09|44632.99|0|14881|59513.99|12528.09|46985.9|0|0|46985.9|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|05/03/2002|05/21/2003|DAVIDH  |05/02/2002|6390142|05/14/2002|P|10|04/10/2002|04/29/2002||12107.75|675|0|0|675|0|0|675|0|0|675|12782.75|12528.09|1000|0|1377.5|2377.5|0|2377.5|0|0|2377.5|14905.59|44212.65|0|675|44887.65|2377.5|42510.15|0|0|42510.15|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|06/21/2002|04/21/2003|DAVIDH  |06/20/2002|6401205|05/14/2002|P|40|04/30/2002|06/18/2002||15556|9916.5|0|342.79|10259.29|0|0|10259.29|0|0|10259.29|25815.29|14905.59|0|0|3424.25|3424.25|0|3424.25|0|0|3424.25|18329.84|45283.4|0|10259.29|55542.69|3424.25|52118.44|0|0|52118.44|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|10/07/2002|05/21/2003|DAVIDH  |10/05/2002|6440247|11/05/2002|G|30|06/19/2002|10/01/2002||25815.29|13401.25|0|0|13401.25|0|0|13401.25|0|0|13401.25|39216.54|18329.84|7000|0|6665.25|13665.25|0|13665.25|0|0|13665.25|31995.09|52118.44|0|13401.25|65519.69|13665.25|51854.44|0|0|51854.44|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|10/25/2002|04/21/2003|DAVIDH  |10/24/2002||11/05/2002|G|10|10/02/2002|10/21/2002||39216.54|4124.75|0|0|4124.75|0|0|4124.75|0|0|4124.75|43341.29|31995.09|0|0|300|300|0|300|0|0|300|32295.09|51854.44|0|4124.75|55979.19|300|55679.19|0|0|55679.19|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/13/2003|04/21/2003|DAVIDH  |01/10/2003||11/05/2002|G|70|10/22/2002|12/31/2002||43341.29|7398|0|0|7398|0|0|7398|0|0|7398|50739.29|32295.09|6250|0|8450.01|14700.01|0|14700.01|0|0|14700.01|46995.1|55679.19|0|7398|63077.19|14700.01|48377.18|0|0|48377.18|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|01/30/2004|05/17/2004|DAVIDH  |01/29/2004||01/01/2001|A||01/01/2003|12/31/2003||0|86232.5|0|374.35|86606.85|0|0|86606.85|0|0|86606.85|86606.85|0|14000|0|26624.86|40624.86|0|40624.86|0|0|40624.86|40624.86|48377.18|0|86606.85|134984.03|40624.86|94359.17|0|0|94359.17|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|04/09/2004|11/15/2010|nadc01|04/08/2004|6770174|05/11/2004|P|30|01/01/2004|04/06/2004||0|15757.17|0|153.36|15910.53|0|0|15910.53|0|0|15910.53|15910.53|0|8000|0|7275.75|15275.75|0|15275.75|0|0|15275.75|15275.75|94359.17|3750|15910.53|114019.7|15275.75|98743.95|0|0|98743.95|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|05/03/2004|05/11/2004|CHERYLD |04/30/2004|6790217|05/11/2004|P|10|04/07/2004|04/26/2004||15910.53|1220|0|0|1220|0|0|1220|0|0|1220|17130.53|15275.75|0|0|1377.5|1377.5|0|1377.5|0|0|1377.5|16653.25|98743.95|500|1220|100463.95|1377.5|99086.45|0|0|99086.45|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|06/21/2004|11/15/2010|nadc01|06/18/2004|6820100|05/11/2004|P|40|04/27/2004|06/15/2004||17130.53|10250.84|0|0|10250.84|0|0|10250.84|0|0|10250.84|27381.37|16653.25|5000|0|2314.14|7314.14|0|7314.14|0|0|7314.14|23967.39|99086.45|3500|10250.84|112837.29|7314.14|105523.15|0|0|105523.15|
NE ASSOCIATION OF TRIAL ATTORNEYS -PAC|941 O STREET, SUITE 203|S|LINCOLN|NE|68508|99PAC00104|10/04/2004|11/15/2010|nadc01|10/01/2004|6850147|11/02/2004|G|30|06/16/2004|09/28/2004||27381.37|24780.59|0|0|24780.59|0|0|24780.59|666.67|0|25447.26|52828.63|23967.39|15500|0|6535.75|22035.75|0|22035.75|0|0|22035.75|46003.14|105523.15|900|24780.59|131203.74|22035.75|109167.99|0|0|109167.99|
RETAIL PAC|1327 H ST STE. 103|S|LINCOLN|NE|68508|99PAC00083|06/22/2001|06/25/2001|PATTIEV |06/21/2001|6200022|05/15/2001|O|FS|05/01/2011|06/19/2001||500|0|0|0|0|0|0|0|0|0|0|500|914.19|141.61|0|1698.48|1840.09|0|1840.09|0|0|1840.09|2754.28|1340.09|500|0|1840.09|1840.09|0|0|0|0|
SCOULAR COMPANY FUND FOR EFFECTIVE GOVERNMEN, THE|2027 Dodge Street,|S|OMAHA|NE|68102|99PAC00084|01/05/2000|01/10/2000|KIMH    |01/04/2000|5770224|05/09/2000|A||01/01/1999|12/31/1999||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|45|0|0|45|0|45|0|0|45|
LINCOLN INDEPENDENT BUSINESS ASSOCIATION (PAC)|620 N 48TH, STE 205|S|LINCOLN|NE|68504|99PAC00007|03/09/2005|03/14/2005|nadc06|03/09/2005|6950168|04/05/2005|P|30|01/01/2005|03/01/2005|S|0|4152|0|1.14|4153.14|0|0|4153.14|0|0|4153.14|4153.14|0|0|0|0|0|0|0|0|0|0|0|11936.17|0|4153.14|16089.31|0|16089.31|0|0|16089.31|
LINCOLN FIREFIGHTERS ASSOCIATION PAC|241 VICTORY LANE|S|LINCOLN|NE|68528|99PAC00006|03/09/2005|03/14/2005|nadc06|03/09/2005|6950167|04/05/2005|P|30|01/01/2005|03/01/2005|S|0|2560|0|0|2560|0|0|2560|0|0|2560|2560|0|0|0|0|0|0|0|0|0|0|0|29512.28|0|2560|32072.28|0|32072.28|0|0|32072.28|
NE PROFESSIONAL FIREFIGHTERS PAC|4246 SHANNA STREET|S|GRAND ISLAND|NE|68803|99PAC00008|03/09/2005|03/14/2005|nadc06|03/09/2005|6950172|04/05/2005|P|30|01/01/2005|03/01/2005|S|0|2497.8|0|7.83|2505.63|0|0|2505.63|0|0|2505.63|2505.63|0|0|0|33|33|0|33|0|0|33|33|11434.55|0|2505.63|13940.18|33|13907.18|0|0|13907.18|
COMMERCIAL FEDERAL PAC|13220 CALIFORNIA STREET|S|OMAHA|NE|68154|99PAC00019|03/09/2005|03/29/2005|nadc02|03/07/2005|6950160|04/05/2005|P|30|01/01/2005|03/01/2005|S|0|3796|0|0|3796|0|0|3796|0|0|3796|3796|0|0|2000|0|2000|0|2000|0|0|2000|2000|48690.07|0|3796|52486.07|2000|50486.07|0|0|50486.07|
FIRST NATIONAL  OF NEBRASKA PAC|ONE FIRST NAT\'L CENTER 1620 DODGE STREET|S|OMAHA|NE|68102|99PAC00009|03/24/2005|11/12/2010|nadc01|03/23/2005|6980142|04/05/2005|P|10|03/02/2005|03/21/2005|S|18028.6|9269.83|0|0|9269.83|0|0|9269.83|0|0|9269.83|27298.43|4000|0|1500|0|1500|0|1500|0|0|1500|5500|149449.58|0|9269.83|158719.41|1500|157219.41|0|0|157219.41|
NE REALTORS PAC|800 S 13TH STREET, SUITE 200|S|LINCOLN|NE|68508|99PAC00064|03/24/2005|05/16/2005|nadc01|03/22/2005|6980151|04/05/2005|P|10|03/02/2005|03/21/2005|S|12365.89|4734|0|28.63|4762.63|0|0|4762.63|0|0|4762.63|17128.52|14437|4913.03|2742|0|7655.03|0|7655.03|0|0|7655.03|22092.03|91365.17|0|4762.63|96127.8|7655.03|88472.77|0|0|88472.77|
NE STATE EDUCATION ASSOCIATION PAC|605 South 14th Street,|S|LINCOLN|NE|68508|99PAC00069|03/24/2005|04/04/2005|nadc01|03/23/2005|6980152|04/05/2005|P|10|01/01/2005|03/21/2005|S|0|44220.33|0|321.73|44542.06|0|0|44542.06|0|0|44542.06|44542.06|0|10799.27|0|0|10799.27|0|10799.27|0|0|10799.27|10799.27|151642.4|0|44542.06|196184.46|10799.27|185385.19|0|0|185385.19|
NE RIGHT TO LIFE PAC|P.O. BOX 80410|I|Lincoln|NE|68501|99PAC00067|03/29/2005|04/13/2005|nadc06|03/28/2005|7010079|04/05/2005|P|10|03/02/2005|03/21/2005|I|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25|25|0|25|0|0|25|25|333.67|0|0|333.67|25|308.67|0|0|308.67|NE Right to Life PAC owes NRL C-4 A Total of $2,797.04 for funds borrowed during 2002.  NE Right to Life PAC owes NRL C-4 A Total of $3,337.32 for funds borrowed during 2004.  NE Right to Life PAC owes NRL C-4 A Total of $2,841.67 for funds borrowed during 2004.
LINCOLN INDEPENDENT BUSINESS ASSOCIATION (PAC)|620 N 48TH, STE 205|S|LINCOLN|NE|68504|99PAC00007|03/29/2005|04/15/2005|nadc05|03/28/2005|7010075|04/05/2005|P|10|03/02/2005|03/21/2005|S|4153.14|4986|0|0|4986|0|0|4986|0|0|4986|9139.14|0|4850|0|194.98|5044.98|0|5044.98|0|0|5044.98|5044.98|16089.31|0|4986|21075.31|5044.98|16030.33|0|0|16030.33|
NE STATE TRANSPORTATION POLITICAL EDUCATION|1307 H STREET|S|LINCOLN|NE|68508|99PAC00108|04/01/2005|01/24/2006|nadc05|03/30/2005|7010080|04/05/2005|P|10|01/01/2005|03/30/2005|S|0|4091.28|0|1.31|4092.59|0|0|4092.59|0|0|4092.59|4092.59|0|2700|0|0|2700|0|2700|0|0|2700|2700|12120.37|0|4092.59|16212.96|2700|13512.96|0|0|13512.96|
WELLS FARGO STATE PAC|1248 O STREET|S|LINCOLN|NE|68508|99PAC00075|04/19/2005|07/12/2005|nadc04|04/18/2005|7030067|05/03/2005|G|10|03/22/2005|05/10/2005|S|1094.83|702.72|0|0|702.72|0|0|702.72|0|0|702.72|1797.55|200|1300|0|0|1300|0|1300|0|0|1300|1500|23626.77|0|702.72|24329.49|1300|23029.49|0|0|23029.49|
ELEPHANT CLUB PAC, THE|6840 SHADOW RIDGE ROAD|S|LINCOLN|NE|68512|99PAC00022|04/26/2005|05/05/2005|nadc06|04/25/2005|7030160|04/05/2005|G|10|03/22/2005|04/18/2005|S|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|121.7|0|0|121.7|0|121.7|0|0|121.7|
LINCOLN CHAMBER OF COMMERCE PAC|1135 M STREET(P.O BOX 830006)|S|LINCOLN|NE|68512|99PAC00005|04/26/2005|05/05/2005|nadc06|04/25/2005|7030163|05/03/2005|G|10|03/22/2005|04/18/2005|S|8000|0|0|0|0|0|0|0|0|0|0|8000|1150|800|0|0|800|0|800|0|0|800|1950|13652.36|0|0|13652.36|800|12852.36|0|0|12852.36|
STATE HEALTH PAC|P.O. BOX 3248|S|OMAHA|NE|68124|99PAC00085|04/27/2005|05/05/2005|nadc06|04/26/2005|7030169|05/10/2005|G|10|03/22/2005|04/25/2005|S|2101.2|821.28|0|0|821.28|0|0|821.28|0|0|821.28|2922.48|1734.79|2061.98|0|6.75|2068.73|0|2068.73|0|0|2068.73|3803.52|24004.14|0|821.28|24825.42|2068.73|22756.69|0|0|22756.69|
CENTURYLINK NEBRASKA PAC|1314 DOUGLAS-ON-THE-MALL, 13TH F,|S|OMAHA|NE|68102|99PAC00087|05/02/2005|05/09/2005|nadc06|04/30/2005|7040034|05/10/2005|P|10|03/22/2005|04/25/2005|S|1557.91|757.56|0|.51|758.07|0|0|758.07|0|0|758.07|2315.98|2000|850|0|0|850|0|850|0|0|850|2850|5647.43|0|758.07|6405.5|850|5555.5|0|0|5555.5|
LINCOLN FIREFIGHTERS ASSOCIATION PAC|241 VICTORY LANE|S|LINCOLN|NE|68528|99PAC00006|05/04/2005|05/09/2005|nadc06|05/02/2005|7040027|05/10/2005|G|10|03/22/2005|04/25/2005|S|3590|140|0|0|140|0|0|140|0|0|140|3730|948|8950|0|1349.13|10299.13|0|10299.13|0|0|10299.13|11247.13|32154.28|0|140|32294.28|10299.13|21995.15|0|0|21995.15|
NE ASSOCIATION OF NURSE ANESTHETISTS PAC|625 SOUTH 14TH STREET, SUITE A|S|LINCOLN|NE|68508|99PAC00100|06/10/2005|06/15/2005|nadc04|06/10/2005|7060016|05/03/2005|G|70|04/19/2005|06/07/2005|S|1355|0|0|0|0|0|0|0|0|0|0|1355|2800|300|0|0|300|0|300|0|0|300|3100|1813.95|0|0|1813.95|300|1513.95|0|0|1513.95|
NEBRASKANS FOR PEACE PAC|2905 SOUTH 19TH|S|LINCOLN|NE|68502|99PAC00091|06/02/2005|06/06/2005|nadc06|06/02/2005|7050206|05/03/2005|G|70|04/19/2005|05/03/2005|S|112.3|0|0|0|0|0|0|0|126.53|0|126.53|238.83|112.3|0|0|0|0|0|0|126.53|0|126.53|238.83|109.1|0|0|109.1|0|109.1|0|0|109.1|
NE STATE EDUCATION ASSOCIATION PAC|605 South 14th Street,|S|LINCOLN|NE|68508|99PAC00069|06/13/2005|08/07/2006|nadc04|06/13/2005|7060116|05/03/2005|G|40|04/19/2005|06/07/2005|S|55952.51|27093.17|0|191.45|27284.62|0|8|27276.62|0|0|27276.62|83229.13|15720.1|6535.6|0|0|6535.6|0|6535.6|0|0|6535.6|22255.7|191874.81|0|27276.62|219151.43|6535.6|212615.83|0|0|212615.83|
ELEPHANT CLUB PAC, THE|6840 SHADOW RIDGE ROAD|S|LINCOLN|NE|68512|99PAC00022|06/14/2005|06/20/2005|nadc01|06/13/2005|7060109|05/05/2005|P|40|04/19/2005|06/07/2005|S|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|121.7|0|0|121.7|0|121.7|0|0|121.7|
LINCOLN CHAMBER OF COMMERCE PAC|1135 M STREET(P.O BOX 830006)|S|LINCOLN|NE|68512|99PAC00005|06/14/2005|03/20/2006|nadc03|06/13/2005|7060112|05/03/2005|G|70|04/19/2005|06/07/2005|S|8000|1000|0|0|1000|0|0|1000|0|0|1000|9000|1950|5750|0|0|5750|0|5750|0|0|5750|7700|12852.36|0|1000|13852.36|5750|8102.36|0|0|8102.36|
AMERITAS LIFE INSURANCE CORP PAC|5900 O STREET|S|LINCOLN|NE|68510|99PAC00119|06/15/2005|12/30/2005|nadc05|06/14/2005|7060107|05/10/2005|G|70|04/26/2005|06/14/2005|S|8057.91|3543.85|0|0|3543.85|0|0|3543.85|0|0|3543.85|11601.76|15850|0|0|0|0|0|0|0|0|0|15850|34890.34|0|3543.85|38434.19|0|38434.19|0|0|38434.19|
FIREFIGHTERS FOR BETTER GOVERNMENT|6005 Grover Street,|S|OMAHA|NE|68106|99PAC00023|06/15/2005|10/14/2005|nadc05|06/14/2005|7060111|05/10/2005|G|70|04/26/2005|06/14/2005|S|51526|3000|0|2.88|3002.88|0|0|3002.88|0|0|3002.88|54528.88|112956.47|3102.2|0|0|3102.2|0|3102.2|0|0|3102.2|116058.67|1040.88|0|3002.88|4043.76|3102.2|941.56|0|0|941.56|In-kind to Sigerson for Printing/Postage- Unionist Printing $2,403.73 and Auto phone calls- Cleary & Associates $353.04
METROPOLITAN OMAHA BUILDERS ASSOCIATION PAC|11421 Davenport Street,|S|OMAHA|NE|68154|99PAC00032|06/15/2005|10/27/2005|nadc01|06/14/2005|7060113|05/10/2005|G|70|04/26/2005|06/14/2005|S|3124|0|0|8759.14|8759.14|0|0|8759.14|0|0|8759.14|11883.14|15844.95|439.84|0|20.81|460.65|0|460.65|0|0|460.65|16305.6|4683.15|0|8759.14|13442.29|460.65|12981.64|0|0|12981.64|In-Kind to Sigerson committee for Reception-Ironwood Golf & Country Club.
NE REALTORS PAC|800 S 13TH STREET, SUITE 200|S|LINCOLN|NE|68508|99PAC00064|06/16/2005|06/20/2005|nadc01|06/15/2005|7060114|05/10/2005|G|70|04/26/2005|06/14/2005|S|25426|11863|0|92.25|11955.25|0|0|11955.25|0|0|11955.25|37381.25|44551.43|1000|3415.2|0|4415.2|0|4415.2|0|0|4415.2|48966.63|74310.85|0|11955.25|86266.1|4415.2|81850.9|0|0|81850.9|
NE RIGHT TO LIFE PAC|P.O. BOX 80410|I|Lincoln|NE|68501|99PAC00067|06/16/2005|07/05/2005|nadc05|06/16/2005|7060115|05/10/2005|G|70|04/26/2005|06/14/2005|I|0|1000|0|0|1000|0|0|1000|0|0|1000|1000|250|1000|0|0|1000|0|1000|0|0|1000|1250|58.67|0|1000|1058.67|1000|58.67|0|0|58.67|
STATE HEALTH PAC|P.O. BOX 3248|S|OMAHA|NE|68124|99PAC00085|06/16/2005|03/20/2006|nadc03|06/15/2005|7060118|05/10/2005||70|04/26/2005|06/14/2005|S|2922.48|1221.66|0|0|1221.66|0|0|1221.66|0|0|1221.66|4144.14|3803.52|1626.57|0|3.75|1630.32|0|1630.32|0|0|1630.32|5433.84|22756.69|0|1221.66|23978.35|1630.32|22348.03|0|0|22348.03|
AQUILA, INC EMPLOYEE STATE PAC|1600 WINDHOEK DRIVE|S|LINCOLN|NE|68512|99PAC00078|06/17/2005|06/22/2005|nadc03|06/16/2005|7060108|05/10/2005|G|70|04/26/2005|06/14/2005|S|0|0|0|0|0|0|0|0|0|0|0|0|4914.99|900|0|15.76|915.76|500|415.76|0|0|415.76|5330.75|1880.29|0|0|1880.29|415.76|1464.53|0|0|1464.53|
WERNER ENTERPRISES, INC. PAC|14507 FRONTIER ROAD|S|OMAHA|NE|68138|99PAC00088|06/17/2005|06/20/2005|nadc01|06/16/2005|7060119|05/10/2005|G|70|05/11/2005|06/14/2005|S|0|0|0|0|0|0|0|0|0|0|0|0|500|0|0|0|0|0|0|0|0|0|500|34293.68|0|0|34293.68|0|34293.68|0|0|34293.68|
COMMERCIAL FEDERAL PAC|13220 CALIFORNIA STREET|S|OMAHA|NE|68154|99PAC00019|06/17/2005|06/20/2005|nadc01|06/16/2005|7060110|05/10/2005|G|70|04/26/2005|06/14/2005|S|5794|1968|0|0|1968|0|0|1968|0|0|1968|7762|5250|3500|1000|0|4500|0|4500|0|0|4500|9750|49234.07|0|1968|51202.07|4500|46702.07|0|0|46702.07|
NE STATE HOME BUILDERS ASSN PAC|1327 H ST # 220|S|LINCOLN|NE|68508|99PAC00012|06/17/2005|10/24/2005|nadc05|06/16/2005|7060117|05/10/2005|G|70|01/01/2005|06/14/2005|S|0|31856.8|0|8.2|31865|0|0|31865|0|0|31865|31865|0|4250|0|20074.04|24324.04|0|24324.04|0|0|24324.04|24324.04|9207.38|0|31865|41072.38|24324.04|16748.34|0|0|16748.34|
IRON WORKERS LOCAL UNION #21 LEGISLATIVE FUND|14515 Industrial Road,|S|OMAHA|NE|68144|99PAC00029|06/20/2005|06/27/2005|nadc01|06/16/2005|7060180|05/10/2005|G|70|05/11/2005|06/14/2005|S|12286.6|2537.57|149.9|0|2687.47|0|0|2687.47|0|0|2687.47|14974.07|9145.35|0|1015.65|0|1015.65|0|1015.65|0|0|1015.65|10161|108149.94|0|2687.47|110837.41|1015.65|109821.76|0|-10|109811.76|
