Committee ID Number|Committee Name|Committee Address|Committee City|Committee State|Committee Zip|Committee Type|Date Received|Postmark Date|Nature Of Filing|Ballot Question|Oppose Ballot Question|Ballot Type|Date over Theshold|Acronym|Separate Seg Political Fund ID|Separate Segregated Political Fund Name|SSPF Address|SSPF City|SSPF State|SSPF Zip|SSPF Type|Date Dissolved|Date of Next Election|Election Type|Won General|Won Primary
05CAC00731|LEADERSHIP NEBRASKA|219 NORTH BROWN AVE|MINDEN|NE|68959|C|06/17/2005|06/15/2005|I||||06/15/2005|||||||||||||
06CAC00987|LEE KLEIN FOR COUNTY COMMISSIONER (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|10/26/2006|10/26/2006|I||||12/31/9999||||||||||11/07/2006|G||
06CAC00895|LEE MYERS FOR STATE LEGISLATURE (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|05/11/2006||||||12/31/9999|||||||||||||
99CAC00337|LEE TERRY FOR CITY COUNCIL|P.O. BOX 540098|OMAHA|NE|68154|C|01/29/1991|01/29/1991|I||0|I|01/29/1991|       |          |||||||01/30/2002|05/03/1999|G|0|0
99CAC00424|LEE TERRY FOR CONGRESS|123 ANYWHERE|Lincoln|NE|68509|C|01/01/1900|01/01/1900|I||0|I|01/01/1900||99IRC00066||||||R|01/01/1978|05/02/2000|P|0|0
08CAC01244|LEVY FOR LCCC(NOT REGISTERED)|314 SOUTH 53RD STREET|OMAHA|NE|68132|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
08CAC01161|LIEDMAN FOR WAYNE COUNTY COMMISSIONER (NR)|NOT REGISTERED|CARROLL|NE|68723|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||05/13/2008|||
99CAC00232|LIGHTNER FOR NRD|7421 Osage Court,|LINCOLN|NE|68506|C|05/14/1998|05/14/1998|I||0|I|05/14/1998|       |          |||||||10/20/1999|05/04/1998|P|0|0
99CAC00611|LIGHTNER FOR NRD|7421 OSAGE CT|LINCOLN|NE|68506|C|07/01/2002|06/28/2002|I||0|I|06/25/2002||99IRC00297||||||R|12/06/2002|11/05/2002|G|0|1
99CAC00005|LILLIE LARSEN FOR SCHOOL BOARD|641 HAVERFORD CIRCLE|LINCOLN|NE|68510|C|02/17/1999|02/17/1999|I||0|I|02/09/1999|       |          |||||||01/07/2004|05/04/2003|P|0|0
12CAC01630|LILLIE LARSEN FOR STATE BOARD OF EDUCATION|4041 THORN CT|LINCOLN|NE|68520|C|03/13/2012||I||||03/05/2012||||||||||05/15/2012|||
99PAC00005|LINCOLN CHAMBER OF COMMERCE PAC|1135 M STREET(P.O BOX 830006)|LINCOLN|NE|68512|S|03/17/1998|03/17/1998|I||0|I|03/17/1998||||||||||05/12/2009|P||
08BQC00213|LINCOLN COUNTY CITIZENS COMMITTEE (NOT REGISTERED)||NORTH PLATTE|NE|69101|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99PPC00032|LINCOLN COUNTY DEMOCRATIC CENTRAL COMMITTEE|9009 CANAL RD|NORTH PLATTE|NE|69101|T|10/04/1978|10/04/1978|I||0|I|10/04/1978||||||||||11/02/2010|G||1
08BQC00229|LINCOLN COUNTY JAIL BOND COMMITTEE (NR)|301 NORTH JEFFERS ST.|NORTH PLATTE|NE|69101|B|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/04/2008|||
99PPC00033|LINCOLN COUNTY REPUBLICAN CENTRAL COMMITTEE|814 West 4th Street,|NORTH PLATTE|NE|69101|T|09/07/1977|09/07/1977|I||0|I|09/07/1977|       |          |||||||10/25/1999|11/04/1999|G|0|0
99PAC00031|LINCOLN EDUCATION ASSOCIATION (LEA PAC)|4920 Normal Boulevard,|LINCOLN|NE|68506|S|09/26/1978|09/26/1978|I||0|I|09/26/1978||||||||||11/04/2008|G||
99PAC00006|LINCOLN FIREFIGHTERS ASSOCIATION PAC|241 VICTORY LANE|LINCOLN|NE|68528|S|10/05/1998|10/05/1998|I||0|I|10/05/1998|||||||||03/29/2011|05/12/2009|P||
99PAC00007|LINCOLN INDEPENDENT BUSINESS ASSOCIATION (PAC)|620 N 48TH, STE 205|LINCOLN|NE|68504|S|03/27/1981|03/27/1981|I||0|I|03/27/1981||||||||||05/12/2009|P||
10BQC00277|LINCOLN LIAISON COMMITTEE |301 SOUTH 13TH STREET, SUITE 101|LINCOLN|NE|68508|B|09/30/2010|09/30/2010|I|Stormwater Bond Issue for City of Lincoln|0||10/20/2010|||||||||03/03/2011|11/02/2010|G||
99BQC00064|LINCOLN LIAISON COMMITTEE (DISSOLVED 2001)|6300 CORNHUSKER HWY|LINCOLN|NE|68507|B|04/13/2001|04/13/2001|I|STORM SEWER BOND ISSUE                            |0|I|04/12/2001||99IRC00235||||||R|06/04/2001|05/01/2001|G|0|0
99BQC00083|LINCOLN LIAISON COMMITTEE (DISSOLVED 2003)|6300 CORNHUSKER HWY|LINCOLN|NE|68507|B|03/21/2003|03/21/2003|I|STORM SEWER BOND ISSUE                            |0|I|03/20/2003||99IRC00342||||||R|06/11/2003|05/06/2003|G|0|0
07BQC00150|LINCOLN LIAISON COMMITTEE (DISSOLVED 2007)|6300 CORNHUSKER HWY|LINCOLN|NE|68507|B|03/27/2007|03/27/2007|I|Stormwater Bond Issue|0||03/22/2007|||||||||05/09/2007|05/01/2007|||
05BQC00104|LINCOLN LIAISON COMMITTEE( DISSOLVED 2005) |PO BOX 29529|LINCOLN|NE|68529|B|03/24/2005|03/24/2005|I|Storm Water Bond Issue|0|O|03/23/2005|||||||||05/06/2005|05/03/2005|G||
99PAC00132|LINCOLN NEIGHBORHOOD COALITION|5010 STARLING DR|LINCOLN|NE|68516|I|05/05/2003|05/05/2003|I||0|I|04/24/2003|||||||||01/20/2006|05/06/2003|G||
10CAC01552|LINDA D\'ANDREA FOR MAYOR (NOT REGISTERED)|226 S. 6TH STREET|BEATRICE|NE|68310|C|01/01/1900|01/01/1900|I||||01/01/1900||||||||||11/02/2010|||
12CAC01608|LINDA MCDERMITT FOR MCC (NOT REGISTERED)|2132 S 179TH STREET|OMAHA|NE|68130|C|01/13/2012||||||12/31/9999|||||||||||||
99CAC00177|LINDA POOLE FOR MILLARD SCHOOL BOARD|5054 S. 171st Avenue,|OMAHA|NE|68135|C|10/07/1996|10/07/1996|I||0|I|10/07/1996|       |          |||||||12/12/2001|11/07/2000|G|1|1
09CAC01353|LINDA RICHARDS FOR RALSTON BOARD OF ED #54 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68504|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00137|LINDA ZIMMERMAN FOR CLERK OF DISTRICT COURT|608 E. Memorial Drive,|GRAND ISLAND|NE|68801|C|04/01/1994|04/01/1994|I||0|I|04/01/1994|       |          |||||||10/07/2002|11/05/2002|P|0|1
08CAC01296|LISA RYBAR FOR BELLEVUE SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE |Omaha|NE|68131|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00540|LIZ KARNES FOR REGENT|308 SOUTH 93RD STREET|OMAHA|NE|68114|C|01/19/2001|01/19/2001|I||0|I|01/12/2001||99IRC00212||||||R|06/28/2001|05/04/2002|P|0|0
99CAC00210|LIZ KARNES FOR SCHOOL BOARD|417 South 93rd Street,|OMAHA|NE|68114|C|06/08/1992|06/08/1992|I||0|I|06/08/1992|       |          |||||||01/18/2000|05/04/2003|P|0|0
08BQC00222|LOCAL OPTION SALES TAX PROPOSITION-WAYNE(NR)|NOT A REGISTERED COMMITTEE|WAYNE|NE|68787|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/01/2008|G||
05PAC00143|LOCAL UNION 1140 PAC FUND|5626 SORENSEN PARKWAY|OMAHA|NE|68152|S|04/11/2005|04/11/2005|I||||04/11/2005||||||||||11/04/2008|G||
06CAC00985|LOEWENSTEIN FOR SUPERVISOR|4107 7TH AVENUE|KEARNEY|NE|68845|C|10/23/2006|10/23/2006|I||||10/23/2006||||||||||05/11/2010|P||
06BQC00130|LOGAN VIEW EDUCATIONAL BOOSTERS (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|HOOPER|NE|68031|B|04/10/2006||||||12/31/9999|||||||||||||
99CAC00067|LONNIE MICHAEL FOR SCHOOL BOARD|6120 N. 78th Ter.,|OMAHA|NE|68134|C|06/26/1998|06/26/1998|I||0|I|06/26/1998|       |          |||||||09/22/2000|05/04/1998|P|0|0
08BQC00236|LOOMIS PATRONS FOR EDUCATION|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68510|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
08CAC01283|LOREN FOGED FOR GRETNA CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|FREMONT|NE|68026|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
08CAC01081|LORENZEN 2008|953 WESTRIDGE DRIVE|BLAIR|NE|68008|C|01/30/2008|01/29/2008|I||||01/23/2008|||||||||08/04/2009|11/07/2008|G||1
99CAC00278|LORMONG LO COMMITTEE|3216 CUMING STREET|Omaha|NE|68131|C|02/19/1997|02/19/1997|I||0|I|02/19/1997|       |          |||||||01/01/1900|04/03/2001|G|0|1
99CAC00618|LOUDEN FOR LEGISLATURE|PO BOX 100|ELLSWORTH|NE|69340|C|09/09/2002|09/06/2002|I||0|I|09/09/2002||||||||||11/07/2008|G||1
10CAC01481|LOUDERBACK FOR LEGISLATURE|18514 CHERRY COURT|GARDNER|KS|66030|C|08/11/2010|08/10/2010|I||||08/04/2010|||||||||04/02/2012|11/02/2010|G||1
10CAC01544|LOUIS LESTER FOR FORT CALHOUN BOARD OF ED (NR)|NOT A REGISTERED COMMITTEE|FORT CALHOUN|NE|68023|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
09BQC00241|LOUISVILLE BOND COMMITTEE (NR)|NOT A REGISTERED COMMITTEE|LOUISVILLE |NE|68037|B|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00324|LOWELL JOHNSON FOR PUBLIC SERVICE COMMISSION|81 West Fifth Street,|FREMONT|NE|68025|C|10/27/1993|10/27/1993|I||0|I|10/27/1993|||||||||01/31/2007|11/07/2000|G|1|1
08CAC01191|LUANN KLUCH FOR PAPILLION CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|PAPILLION|NE|68046|C|01/01/1900|01/01/1900|I||||09/10/2008||||||||||11/04/2008|G||
10CAC01440|LYDIA BRASCH FOR LEGISLATURE|341 W. PARK|WEST POINT|NE|68788|C|04/19/2010|04/16/2010|I||||04/15/2010||||||||||11/10/2010|G||1
99CAC00494|LYNDA THORPE FOR METRO COMMUNITY COLLEGE|11200 HIGHLAND DRIVE|PAPILLION|NE|68133|C|01/01/1978|01/01/1978|I||0|I|01/01/1978||99IRC00144||||||R|01/01/1978|05/09/2000|P|0|0
09CAC01346|LYNLEE ANDERSON MEDHI FOR MILLARD BD OF ED#17 (NR)|NOT A REGISTERED COMMITTEE|UTICA|NE|68456|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
08CAC01299|LYNLEE MEDHI FOR MILLARD SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|MILLARD|NE|68425|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
10CAC01500|LYNN CRONK FOR STATE BOARD OF EDUCATION (NR)|NOT A REGISTERED COMMITTEE|GRAND ISLAND|NE|68801|C|10/25/2010||||||12/31/9999|||||||||||||
08CAC01246|LYNNE ANDERSON FOR LEARNING COMMUNITY|6626 CUMING STREET|OMAHA|NE|68132|C|10/29/2008|10/29/2008|I||||10/20/2008|||||||||02/25/2011|11/04/2008|G||
08CAC01211|LYNNE TIMMERMAN FEES FOR LEARING (NOT REGISTERED)|2022 SOUTH 109TH STREET|OMAHA|NE|68144|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||11/04/2008|||
99PPC00034|MADISON COUNTY REPUBLICAN COMMITTEE|P.O. Box 638,|MADISON|NE|68748|T|11/06/1978|11/06/1978|I||0| |11/06/1978|       |          |||||||01/25/1999|01/01/1900|P|0|0
99CAC00543|MAGID FOR CITY COUNCIL|11426 DAVENPORT STREET, SUITE B|OMAHA|NE|68154|C|01/22/2001|01/18/2001|I||0|I|01/16/2001||99IRC00216||||||R|08/29/2002|04/03/2001|P|0|0
08BQC00209|MALCOLM EXCELLENCE IN EDUCATION (NOT REGISTERED)|PO BOX 17|MALCOLM|NE|68402|B|12/31/9999|12/31/9999|||||12/31/9999||||||||||11/04/2008|||
99CAC00503|MARBLE FOR METRO BOARD|5640 GRANT STREET|OMAHA|NE|68104|C|08/25/2000|08/24/2000|I||0|I|08/22/2000||99IRC00157||||||R|01/18/2001|11/07/2000|G|0|1
99CAC00224|MARC KRAFT ELECTION COMMITTEE|601 North 51st Street,|OMAHA|NE|68132|C|10/27/1994|10/27/1994|I||0|I|10/27/1994|||||||||10/09/2006|04/03/2001|G|1|1
06CAC00852|MARC KRAFT FOR LEGISLATURE|601 N 51ST|OMAHA|NE|68132|C|04/11/2006|04/10/2006|I||||04/04/2006|||||||||12/26/2007|05/09/2006|P||
10CAC01395|MARC V. WOODLE FOR COUNTY ASSESSOR|1002 LIMERICK ROAD|PAPILLION|NE|68046|C|01/11/2010|01/11/2010|I||||11/04/2009|||||||||06/16/2010|05/11/2010|P||
10CAC01442|MARIAN FEY FOR OPS BOARD|1211 N 53RD STREET|OMAHA|NE|68132|C|04/21/2010|04/19/2010|I||||04/10/2010||||||||||05/11/2010|P||
06CAC00933|MARILYN CARPENTER STATE BD OF ED 6(NOT REGISTERED)|NOT A REGISTERED COMMITTEE|GRAND ISLAND|NE|68803|C|06/20/2006||||||12/31/9999|||||||||||||
99CAC00164|MARK BROSNIHAN FOR REGISTER OF DEEDS|541 South 31st Street,|OMAHA|NE|68105|C|03/13/1996|03/13/1996|I||0|I|03/13/1996|       |          |||||||07/02/1999|05/04/1996|P|0|0
06CAC00839|MARK CARD FOR SARPY COUNTY REGISTER DEEDS (NR)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|04/07/2006|04/07/2006|I||||12/31/9999||||||||||05/09/2006|P||
05CAC00762|MARK CHRISTENSEN FOR LEGISLATURE|PO BOX 1058; 102 WEST 5TH |IMPERIAL|NE|69033|C|12/19/2005|12/15/2005|I||||12/15/2005||||||||||11/02/2010|G|1|1
99CAC00682|MARK DRAPER FOR SCHOOL BOARD|1316 S. 98TH STREET|OMAHA|NE|68124|C|04/23/2004|04/22/2004|I||0|I|04/20/2004||99IRC00397||||||R|06/08/2004|05/11/2004|P|0|0
10CAC01549|MARK ELLERBECK FOR LAVISTA CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|LA VISTA|NE|68128|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
06CAC00885|MARK MASTERTON FOR CO COMMISSIONER(NOT REGISTERED)|NOT A REGISTERED COMMITTEE|SCOTTSBLUFF|NE|69361|C|05/03/2006||||||12/31/9999|||||||||||||
10CAC01408|MARK OVERMAN FOR SHERIFF|3602 SKYLINE DRIVE|SCOTTSBLUFF|NE|69361|C|02/24/2010|02/22/2010|I||||02/19/2010||||||||||05/11/2010|P||
08CAC01266|MARK WALENZ FOR LEARNING COMMUNITY (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68104|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
99CAC00309|MARK WILLIAMS FOR DISTRICT 66|1908 South 113th Avenue,|OMAHA|NE|68144|C|07/24/1996|07/24/1996|I||0| |07/24/1996|       |          |||||||01/26/1999|05/04/1996|P|0|0
06CAC00986|MARSHA BABCOCK FOR COUNTY COMMISSIONER|3909 310TH ST|ELMWOOD|NE|68349|C|10/23/2006|10/23/2006|I||||10/23/2006|||||||||02/02/2010|11/07/2006|G||
10CAC01433|MARTHA SLOSBURG CAMPAIGN FOR DISTRICT 66|3316 S. 101 STREET|OMAHA|NE|68124|C|04/12/2010|04/09/2010|I||||03/30/2010|||||||||06/27/2011|05/11/2010|P||
99CAC00681|MARTIN FOR MAYOR|101 SOUTH CHESTNUT; P.O. BOX 1269|||691031269|C|04/22/2004|04/20/2004|I||0|I|04/17/2004|||||||||01/05/2005|11/02/2004|G||1
99CAC00621|MARTINEZ FOR SCHOOL BOARD|4530 T ST|Omaha|NE|68117|C|09/18/2002|09/17/2002|I||0|I|09/08/2002|||||||||02/01/2010|11/07/2006|P|1|1
99CAC00715|MARVIN FOR CITY COUNCIL|2523 WOODS BLVD|LINCOLN|NE|68502|C|12/10/2004|12/09/2004|I||0|I|12/03/2004||99IRC00439||||||R|01/01/1900|04/05/2005|P|0|0
06CAC00910|MARVIN HAVLAT FOR LEGISLTURE #24 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|MILFORD|NE|68405|C|05/16/2006||||||12/31/9999|||||||||||||
99CAC00132|MARY \'COOKIE\' WITTLER FOR CLERK OF DISTRICT COURT|3121 North 71st Street,|LINCOLN|NE|68507|C|02/27/1998|02/27/1998|I||0| |02/27/1998|       |          |||||||09/21/1998|05/04/1998|P|0|0
99CAC00032|MARY ANN BORGESON FOR COUNTY BOARD|12503 Anne Street,|OMAHA|NE|68137|C|03/08/1994|03/08/1994|I||0|I|03/08/1994||||||||||11/07/2006|G|1|
10CAC01532|MARY CAFFEY FOR VALLEY MAYOR (NR)|NOT A REGISTERED COMMITTEE|VALLEY |NE|68064|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
10CAC01546|MARY ELLEN DRICKEY FOR OPS BOARD (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68102|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
08CAC01301|MARY FINDLAY FOR PAPILLION SCHOOL BOARD (NR)|NOT A REGISTERED COMMITTEE|PAPILLION|NE|69026|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||01/01/2008|P||
06CAC00997|MARY GOODMAN GAMBLE FOR CLERK (UNREGISTERED)|NOT A REGISTERED COMMITTEE|MILLER|NE|68858|C|11/03/2006||I||||12/31/9999|||||||||||||
08CAC01141|MARY HARDING 4 NPPD|1919 D STREET|LINCOLN|NE|68502|C|05/06/2008|05/06/2008|I||||04/26/2008|||||||||02/02/2010|05/13/2008|P||
10CAC01531|MARY JOHNSON FOR BENNINGTON MAYOR (NR)|NOT A REGISTERED COMMITTEE|BENNINGTON|NE|68007|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
06CAC00891|MARY KAY BEGLEY FOR MUD|4180 CHICAGO ST|Omaha|NE|68131|C|10/24/2006|10/23/2006|I||||10/13/2006|||||||||03/21/2008|11/07/2006|G||
09CAC01338|MARY TRENERRY FOR LEARNING COUNCIL #6 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68508|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
99CAC00416|MATTHEW L. MONTAG|2823 S 32ST|OMAHA|NE|68105|C|11/30/1999|11/30/1999|I||0|I|10/04/1999||99IRC00037||||||R|04/28/2004|05/09/2000|P|0|1
06CAC00908|MATTHEW STELLY FOR LEGISLATURE #8 (NOT REGISTERED)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68132|C|05/16/2006||||||12/31/9999|||||||||||||
99CAC00284|MATZKE FOR LEGISLATURE|2311 Maple Street,|SIDNEY|NE|69162|C|03/08/1994|03/08/1994|I||0|I|03/08/1994|       |          |||||||04/16/2001|11/07/2000|G|0|1
99CAC00473|MAUK ELECTION CAMPAIGN|1300 TAYLOR|Norfolk|NE|68701|C|04/24/2000|04/21/2000|I||0|I|04/19/2000||99IRC00118||||||R|02/02/2004|11/07/2000|G|0|1
10CAC01535|MAUREEN KONWINSKI FOR RALSTON CITY COUNCIL (NR)|NOT A REGISTERED COMMITTEE|OMAHA|NE|68127|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
99CAC00512|MAURSTAD FOR LEGISLATURE (NOW LT. GOVERNOR)|1300 JEFFERSON PO BOX 725|BEATRICE|NE|68310|C|01/14/1994|01/14/1994|I||0||01/14/1994||99IRC00168||||||R|10/14/1997|11/07/1994|G|1|1
99CAC00289|MAXINE MOUL FOR LT. GOVERNOR|850 SOUTH 51ST STREET|LINCOLN|NE|68510|C|02/26/1990|02/26/1990|I||0|I|02/26/1990|||||||||01/08/2008|05/04/2002|G||
09CAC01336|MAXWELL FOR CITY COUNCIL|3835 CALIFORNIA STREET|Omaha|NE|68131|C|01/12/2009|01/12/2009|I||||12/31/2008|||||||||01/05/2011|04/07/2009|P||
99CAC00659|MAXWELL FOR COUNTY BOARD|3835 CALIFORNIA STREET|Omaha|NE|68131|C|02/20/2004|02/20/2004|I||0|I|03/20/2000|||||||||01/12/2009|11/04/2008|P|1|1
99CAC00438|MAXWELL FOR LEGISLATURE (NOW DOUGLAS COUNTY BOARD)|3835 CALIFORNIA ST.|Omaha|NE|68131|C|03/24/2000|03/23/2000|I||0|I|03/20/2000||99IRC00084||||||R|02/20/2004|05/04/2002|P|0|0
12CAC01643|MAYHEW FOR LEGISLATURE (NOT A REGISTERED COMMITTEE|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68516|C|12/31/9999||||||12/31/9999|||||||||||||
99CAC00560|MAYHEW FOR SCHOOL BOARD|5041 S. 30TH|LINCOLN|NE|68516|C|04/30/2001|04/26/2001|I||0|I|04/19/2001||||||||||05/05/2009|G|1|1
08CAC01102|MAYOR SKIP EDWARDS COMMITTEE|2195 N. BORAD STREET|FREMONT|NE|68025|C|03/19/2008|03/19/2008|I||||03/03/2008|||||||||01/26/2011|05/13/2008|P||
10BQC00272|MAYOR SUTTLE RECALL COMMITTEE  |12111 ANNE STREET|OMAHA|NE|68137|B|08/25/2010|08/25/2010|I|Recall of Omaha Mayor Jim Suttle|0|R|08/17/2010|||||||||02/14/2011|01/25/2011|||
99CAC00060|MCCALLISTER FOR DOUGLAS COUNTY BOARD|1905 HARNEY STREET, #800|OMAHA|NE|68118|C|05/19/1998|05/19/1998|I||0|I|05/19/1998|||||||||01/31/2008|11/07/2006|G|1|1
10CAC01417|MCCARTNEY FOR COMMISSIONER|19705 SHORELINE CIRCLE|PLATTSMOUTH|NE|68048|C|03/23/2010|03/22/2010|I||||03/17/2010||||||||||05/11/2010|P||
05CAC00736|MCCLURG FOR REGENT|2030 SURFSIDE DRIVE|LINCOLN|NE|68528|C|09/15/2005|09/15/2005|I||||09/06/2005||||||||||11/07/2006|G|1|1
99CAC00280|MCCOLLISTER FOR M.U.D.|8010 Hickory Street,|OMAHA|NE|68124|C|09/13/1978|09/13/1978|I||0|I|09/13/1978|||||||||07/07/2010|11/05/2002|G|1|1
07CAC01064|MCCOLLISTER FOR PSC|8010 HICKORY STREET|OMAHA|NE|68124|C|12/26/2007|12/26/2007|I||||12/14/2007|||||||||01/14/2009|05/13/2008|P||
07CAC01057|MCCOY FOR LEGISLATURE COMMITTEE|3922 S. 190TH STREET|OMAHA|NE|68130|C|01/09/2008|01/08/2008|I||||12/31/2007||||||||||05/04/2012|P||
99CAC00502|MCDONALD FOR LEGISLATURE COMMITTEE|PO BOX 76|LEXINGTON|NE|68820|C|08/02/2000|08/01/2000|I||0|I|07/28/2000||99IRC00154||||||R|09/05/2001|11/07/2000|G|1|1
99CAC00061|MCFARLAND FOR GOVERNOR|1106 E ST, #101|Lincoln|NE|68509|C|10/15/1997|10/15/1997|I||0|I|10/15/1997||||||||||05/04/2005|P||
06CAC00807|MCGILL FOR LEGISLATURE|930 MAHONEY DR.|LINCOLN|NE|68504|C|03/17/2006|03/17/2006|I||||03/13/2006||||||||||11/02/2010|G||1
08CAC01103|MCGOWAN FOR MUD|15726 FARNAM STREET|OMAHA|NE|68118|C|03/20/2008|03/17/2008|I||||03/10/2008||||||||||05/13/2008|P||
10CAC01479|MCINTYRE FOR STATE BOARD OF EDUCATION|10305 Z STREET|OMAHA|NE|68127|C|08/04/2010|08/03/2010|I||||08/03/2010|||||||||01/12/2011|11/02/2010|G||
99CAC00281|MCKENZIE FOR LEGISLATURE|RR 3, Box 71,|HARVARD|NE|68944|C|04/19/1993|04/19/1993|I||0|I|04/19/1993|       |          |||||||02/01/2000|11/04/1994|G|0|0
08CAC01149|MCLAUGHLIN FOR SARPY CO COMMISSIONER|NOT A REGISTERED COMMITTEE|Lincoln|NE|68501|C|01/01/1900|01/01/1900|I||||05/16/2008||||||||||05/01/2008|P||
99CAC00625|MEDCALF FOR COUNTY CLERK (2002)|1611 BUCKINGHAM DRIVE|LINCOLN|NE|68506|C|10/17/2002|02/15/2007|I||0|I|10/14/2002|||||||||12/31/2006|11/05/2002|G||1
99CAC00064|MEDCALF FOR COUNTY CLERK COMMITTEE|4931 South 52nd Street,|LINCOLN|NE|68516|C|04/27/1998|04/27/1998|I||0|I|04/27/1998|       |          |||||||01/27/2000|05/04/1998|P|0|0
07CAC01030|MEGINNIS FOR SCHOOL BOARD|2720 KATY CIRCLE|LINCOLN|NE|68506-2857|C|03/28/2007|03/28/2007|I||||03/28/2007||||||||||04/03/2007|P||
99CAC00285|MEIER FOR SCHOOL BOARD|5617 Lafayette Avenue,|OMAHA|NE|68137|C|08/18/1992|08/18/1992|I||0|I|08/18/1992|       |          |||||||03/17/2000|11/04/1996|G|0|0
99CAC00571|MEISTER FOR ATTORNEY GENERAL|2426 THIRD AVE|SCOTTSBLUFF|NE|69361|C|01/15/2002|01/14/2002|I||0|I|01/11/2002||99IRC00253||||||R|01/16/2003|11/05/2002|G|0|1
10CAC01480|MEISTER FOR GOVERNOR|614 E 27TH STREET, SUITE CC|SCOTTSBLUFF|NE|69361|C|08/04/2010|08/02/2010|I||||07/26/2010||||||||||11/02/2010|G||1
06CAC00990|MEL CHRISTENSEN FOR SHERIFF|802 W CANDICE ST|VALENTINE|NE|69201|C|10/27/2006|10/27/2006|I||||09/21/2006|||||||||01/23/2008|11/07/2006|G||
99CAC00352|MEL RAMSEY FOR MUD BOARD|3911 Ames,|OMAHA|NE|68111|C|08/18/1998|08/18/1998|I||0| |08/18/1998|       |          |||||||01/28/1999|05/04/1998|P|0|0
99CAC00057|MELE MASON FOR SCHOOL BOARD|9632 N. 34th Street,|OMAHA|NE|68112|C|04/20/1998|04/20/1998|I||0|I|04/20/1998|       |          |||||||01/28/2005|05/04/2002|P|0|0
11CAC01577|MELISSA HILTY CITY COUNCIL(NOT REGISTERED)|NOT A REGISTERED COMMITTEE|Lincoln|NE|68501|C|03/29/2011||||||12/31/9999|||||||||||||
11CAC01573|MELISSA HILTY FOR LINCOLN CITY COUNCIL #1 (NR)|NOT A REGISTERED COMMITTEE|LINCOLN|NE|68502|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|P||
10CAC01519|MELVIN MUHAMMAD FOR LEARNING COMM. (NR)|NOT A REGISTERED COMMITTEE|Lincoln|NE|68509|C|12/31/9999|12/31/9999|I||||12/31/9999||||||||||12/31/9999|G||
06CAC00950|MERCER FOR NRD|3385 EAST 11TH ST|KEARNEY|NE|68847|C|10/02/2006|01/03/2007|I||||09/28/2006|||||||||10/05/2007|11/07/2006|G|1|
99CAC00637|MESSMAN FOR COUNTY CLERK|1206 22ND ST|AURORA|NE|68818|C|12/31/2002|12/30/2002|I||0|I|11/21/2002||99IRC00333||||||R|12/31/2002|11/05/2002|G|0|1
