Candidate First Name|Candidate Last Name|Candidate ID|Date Received|Income Source Name|Income Source Address|Income Reason|Type of Inocome
KREMER|ROBERT|99FIS06918|03/20/2001|HAMILTON FEEDS, INC.          |1602 E 11TH ROAD                        ||B
KREMER|ROBERT|99FIS06918|03/20/2001|NE ENERGY COOPERATIVE, IN     |AURORA, NE 68818                        ||B
KREMER|ROBERT|99FIS06918|03/20/2001|MINNESOTA CORN PROCESSORS     |MARSHALL, MN                            ||B
KREMER|ROBERT|99FIS06918|03/20/2001|HERITAGE BANK                 |1101 12TH STREET                        ||F
KANKOUSKY|KATHLEEN|99FIS06969|03/01/2000|FIRST ACCOUNT                 |3015 N 90TH OMAHA NE                    ||I
KANKOUSKY|KATHLEEN|99FIS06969|03/01/2000|K&K CLEANING                  |3305 CHERRY LN BELLEBUE NE              ||I
KANKOUSKY|KATHLEEN|99FIS06969|03/01/2000|COMMERCIAL FEDERAL BANK       |36 & Q OMAHA NE                         ||F
KANKOUSKY|KATHLEEN|99FIS06969|03/01/2000|PINNACLE BANK                 |1200 GOLDEN GATE DR PAPILLION           ||F
KANKOUSKY|KATHLEEN|99FIS06969|03/01/2000|SAVINGS BONDS                 |                                        ||S
BROGAN|JAMES|99FIS06990|10/27/1999|JAMES F. BROGAN LAW OFFIC     |PO BOX 569, MADISON, NE  68748          ||I
BROGAN|JAMES|99FIS06990|10/27/1999|MADISON LAND & ABSTRACT C     |PO BOX 569, MADISON, NE 68748           ||I
BROGAN|JAMES|99FIS06990|10/27/1999|DEPT. OF HEALT&HUMAN SERV     |WASHINTON, DC (SOCIAL SECURITY          ||I
BROGAN|JAMES|99FIS06990|10/27/1999|DEPT. OF VETERANS AFFAIRS     |WASHINGTON, DC                          ||I
BROGAN|JAMES|99FIS06990|10/27/1999|MADISON LAND&ABSTRACT CO      |PO BOX 569, MADISON, NE 68748           ||B
BROGAN|JAMES|99FIS06990|10/27/1999|UNION CREEK LAND COMPANY      |PO BOX 569, MADISON, NE 68748           ||B
BROGAN|JAMES|99FIS06990|10/27/1999|DIAMOND K FARMS               |                                        ||B
BROGAN|JAMES|99FIS06990|10/27/1999|TAYLOR CREEK GOLF CLUB        |                                        ||B
BROGAN|JAMES|99FIS06990|10/27/1999|THE BANK OF MADISON           |PO BOX 610, MADISON, NE 68748           ||F
BROGAN|JAMES|99FIS06990|10/27/1999|PINNACLE BANK                 |PO BOX 490, MADISON, NE  68748          ||F
BROGAN|JAMES|99FIS06990|10/27/1999|US BANK                       |4TH & NORFOLK AVE, MADISON, NE          ||F
BROGAN|JAMES|99FIS06990|10/27/1999|SCE CORP.                     |8 SHARES OF COMMON STOCK                ||S
BALDRIDGE|ARTHUR|99FIS06991|03/13/2000|US GOVERNMENT                 |                                        ||I
BALDRIDGE|ARTHUR|99FIS06991|03/13/2000|BANK OF STEINAUER             |215 MAIN ST STEINAUER NE                ||C
KMENT|DENNIS|99FIS06994|03/20/2000|FARMING                       |                                        ||I
KMENT|DENNIS|99FIS06994|03/20/2000|STANTON NATIONAL BANK         | STANTON NE                             ||F
KMENT|DENNIS|99FIS06994|03/20/2000|STANTON NATIONAL BANK         |STANTON NE                              ||C
ALTHOUSE, JR.|CLARENCE|99FIS07004|05/11/1999|SELF EMPLOYED FARMER          |                                        ||I
ALTHOUSE, JR.|CLARENCE|99FIS07004|05/11/1999|LANCASTER COUNTY BANK         |                                        ||F
ALTHOUSE, JR.|CLARENCE|99FIS07004|05/11/1999|FIRST FEDERAL                 |                                        ||F
ALTHOUSE, JR.|CLARENCE|99FIS07004|05/11/1999|KEMPER ZUIRICH                |                                        ||F
BROWN|ARNOLD|99FIS07010|03/01/2000|ARNOLD BROWN-FARM             |                                        ||I
BROWN|ARNOLD|99FIS07010|03/01/2000|NUCKOLLS COUNTY               |                                        ||I
BROWN|ARNOLD|99FIS07010|03/01/2000|NUCKOLLS COUNTY               |                                        ||I
BROWN|ARNOLD|99FIS07010|03/01/2000|911 COMM.                     |                                        ||B
BROWN|ARNOLD|99FIS07010|03/01/2000|FARM BUREAU                   |                                        ||B
BROWN|ARNOLD|99FIS07010|03/01/2000|MID. NE                       |                                        ||B
BROWN|ARNOLD|99FIS07010|03/01/2000|COMMERCIAL BANK               |NELSON NE                               ||F
BROWN|ARNOLD|99FIS07010|03/01/2000|NEW YORK LIFE                 |                                        ||S
BROWN|ARNOLD|99FIS07010|03/01/2000|ALLIED LIFE INS               |                                        ||S
BROWN|ARNOLD|99FIS07010|03/01/2000|COMMERCIAL BANK               |NELSON NE                               ||C
BROWN|ARNOLD|99FIS07010|03/01/2000|UNION BANK & TRUST CO         |                                        ||C
BROWN|ARNOLD|99FIS07010|03/06/2001|ARNOLD BROWN FARM             |                                        ||I
SELLIN|DUANE|99FIS06825|04/04/2000|MADISON CO. ZONING            |                                        ||B
SELLIN|DUANE|99FIS06825|04/04/2000|MADISON CO. FARM BUREAU       |                                        ||B
SELLIN|DUANE|99FIS06825|04/04/2000|BANK OF NORFOLK               |                                        ||F
SELLIN|DUANE|99FIS06825|04/04/2000|US BANK                       |                                        ||F
SELLIN|DUANE|99FIS06825|04/04/2000|BATTLECREEK STATE BANK        |                                        ||F
SELLIN|DUANE|99FIS06825|04/04/2000|BATTLECREEK STATE BANK        |                                        ||C
NEIMAN|JULIE|99FIS06844|09/27/1999|SUN DANCE REHABILITATION      |101 SUN AVE.  ALBURQUERQUE, NM          ||I
NEIMAN|JULIE|99FIS06844|09/27/1999|NEICOM COMPUTERS              |205 S. NIPHON  WEST POINT, NE           ||I
NEIMAN|JULIE|99FIS06844|09/27/1999|CHARTER WEST NAT\'L. BANK      |201 S. MAIN ST.  WEST POINT, N          ||F
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|EMC CORP MASS.                |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|YAHOO INC                     |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|CISCO SYSTEMS INC             |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|INTEL CORP                    |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|NOKIA CORP                    |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|THE GAP INC                   |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|WESTERN NE NATL BANK          |PO BOX 428 N PLATTE NE                  ||F
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|FIRST NATIONAL BANK           |PO BOX 10 N PLATTE NE                   ||F
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|FIRST NATIONAL BANK           |PO BOX 10 N PLATTE NE                   ||C
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|KELLEY SCRITSMIER & BYRNE     |PO BOX 1669 N PLATTE NE                 ||I
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|KLS NE GENERAL PARTNERSHI     |                                        ||I
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|221 LTD                       |PO BOX 1669 N PLATTE NE                 ||I
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|GREAT PLAINS FEDERAL TAX      |33RD & HOLDREGE LINCOLN NE              ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|MIRCOSOFT CORP                |                                        ||B
STEINMEYER, JR.|BURNELL|99FIS06853|03/30/2000|DELL COMPUTER CORP            |                                        ||B
RIEGE|DELROSA|99FIS06866|03/24/2000|EDWARD JONES                  |709 N WASHINGTON ST LEXINGTON           ||I
RIEGE|DELROSA|99FIS06866|03/24/2000|HARTFORD LIFE                 |POB 5085 HARTFIRD CT                    ||I
RIEGE|DELROSA|99FIS06866|03/24/2000|JOHNSON-HIGGINS-KIRKE-VAN     |POB 2488 LYNNWOOD WA                    ||I
RIEGE|DELROSA|99FIS06866|03/24/2000|FARMER BANK & TRUST CO        |202 S 8TH ST NE. CITY NE                ||F
RIEGE|DELROSA|99FIS06866|03/24/2000|COMMERCIAL STATE BANK         |PO BOX 179 WAUSA NE                     ||C
RIEGE|DELROSA|99FIS06866|03/24/2000|FUNDAMENTAL INVESTORS         |                                        ||S
RIEGE|DELROSA|99FIS06866|03/24/2000|PUTNAM GLOBAL GROWTH          |                                        ||S
RIEGE|DELROSA|99FIS06866|03/24/2000|PUTNAM VISTA FUND             |                                        ||S
RIEGE|DELROSA|99FIS06866|03/24/2000|SMALLCAP WORLD FUND           |                                        ||S
JOBMAN|JUDY|99FIS06871|03/06/2001|BUFFALO COUNTY                |                                        ||I
JOBMAN|JUDY|99FIS06871|03/06/2001|BUFFALO COUNTY REPUBLICAN     |                                        ||B
JOBMAN|JUDY|99FIS06871|03/06/2001|KEARNEY FEDERAL CREDIT UN     |                                        ||B
JOBMAN|JUDY|99FIS06871|03/06/2001|NE FEDER. OF REPUBLICAN       |                                        ||B
JOBMAN|JUDY|99FIS06871|03/06/2001|WELLS FARGO BANK              |                                        ||F
JOBMAN|JUDY|99FIS06871|03/06/2001|PLATTE VALLEY STATE BANK      |                                        ||F
JOBMAN|JUDY|99FIS06871|03/06/2001|US BANK                       |                                        ||F
JOBMAN|JUDY|99FIS06871|03/06/2001|KEARNEY FEDERAL CREDIT UN     |                                        ||F
DVORAK|ROBERT|99FIS06879|03/26/2001|FARMER\'S UNION CO-OP          |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|RAIN & HAIL LLC               |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|CONAGRA BEEF CO               |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|FULLERTON LIVESTOCK SALES     |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|THIRD CITY LIVESTOCK COMM     |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|LOUP PLATTE CORN GROWERS      |                                        ||B
DVORAK|ROBERT|99FIS06879|03/26/2001|ST. PAUL CO-OP ASSOCIATIO     |                                        ||B
DVORAK|ROBERT|99FIS06879|03/26/2001|ST. PAUL BANK                 |                                        ||F
DVORAK|ROBERT|99FIS06879|03/26/2001|CITIZENS BANK & TRUST         |                                        ||F
DVORAK|ROBERT|99FIS06879|03/26/2001|FIVE POINTS BANK              |                                        ||F
DVORAK|ROBERT|99FIS06879|03/26/2001|UNITED NEBRASKA BANK          |                                        ||F
DVORAK|ROBERT|99FIS06879|03/26/2001|CITIZENS BANK & TRUST         |                                        ||C
DVORAK|ROBERT|99FIS06879|03/26/2001|JOHN DEERE CREDIT CO          |                                        ||C
DVORAK|ROBERT|99FIS06879|03/26/2001|GENERAL MOTORS ACCEPTANCE     |                                        ||C
DVORAK|ROBERT|99FIS06879|03/26/2001|FIVE POINTS BANK              |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|UNITED NEBRASKA BANK          |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|ST. PAUL BANK                 |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|HOWARD COUNTY                 |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|BUNKER HILL CATTLE CO         |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|ANDREW MARTINSEN              |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|RADER FEED LOT                |                                        ||I
DVORAK|ROBERT|99FIS06879|03/26/2001|FARM SERVICE AGENCY           |                                        ||I
PAULSEN|SUSAN|99FIS06885|02/28/2003|MADASUMI                      |                                        ||I
PAULSEN|SUSAN|99FIS06885|02/28/2003|MADASUMI                      |                                        ||B
PAULSEN|SUSAN|99FIS06885|02/28/2003|TWO RIVERS STATE BANK         |                                        ||F
PAULSEN|SUSAN|99FIS06885|02/28/2003|US BANK                       |                                        ||F
PAULSEN|SUSAN|99FIS06885|02/28/2003|TIER ONE BANK                 |                                        ||C
PAULSEN|SUSAN|99FIS06885|02/28/2003|TWO RIVERS STATE BANK         |                                        ||C
FLEMING|GORDON|99FIS06896|03/02/2000|SOCIAL SECURITY               |                                        ||I
FLEMING|GORDON|99FIS06896|03/02/2000|SELF EMPLOYMENT               |                                        ||I
FLEMING|GORDON|99FIS06896|03/02/2000|NORM GREEN AUCTION CO         |YORK NE                                 ||I
FLEMING|GORDON|99FIS06896|03/02/2000|MIDWEST BANK                  |DESHLER NE                              ||F
ALDY|LUKE|99FIS06662|05/11/1999|AMERICAN CENTURY INVESTME     |P.O. BOX 419200  KANSAS CITY,           ||I
ALDY|LUKE|99FIS06662|05/11/1999|EDWARD JONES                  |5028 UNDERWOOD AVE.  OMAHA, NE          ||I
ALDY|LUKE|99FIS06662|05/11/1999|AMERICAN NATIONAL BANK        |8990 W. DODGE RD.  OMAHA, NE            ||F
ALDY|LUKE|99FIS06662|05/11/1999|AMERICAN CENTURY INVESTME     |P.O. BOX 419200  KANSAS CITY,           ||F
ALDY|LUKE|99FIS06662|05/11/1999|SITEL CORPORATION             |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|WALGREEN CO.                  |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|MCI WORLDCOM                  |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|CISCO SYSTEMS, INC.           |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|VAN KAMPAN AMERICAN UNIT      |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|PUTNAM VOYAGER FUND, INC.     |                                        ||S
ALDY|LUKE|99FIS06662|05/11/1999|COMERICA MORTGAGE CORP.       |P.O. BOX 75000  DETROIT, MO             ||C
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|SCHEPERS FARMS INC            |                                        ||I
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|SCHEPERS FARMS INC            |                                        ||B
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|YORK STATE BANK               |                                        ||F
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|FARMERS STATE BANK            |                                        ||F
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|DAIN RAUSCHER                 |                                        ||S
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|FARMERS STATE BANK            |                                        ||C
SCHEPERS|TIMOTHY|99FIS06688|01/23/2003|GENEVA STATE BANK             |                                        ||C
CROUSE|DAVID|99FIS06714|05/17/1999|UNIV. NE MEDICAL CENTER       |986810 NE MEDICAL CENTER  OMAH          ||I
CROUSE|DAVID|99FIS06714|05/17/1999|FED. HOME LOAN BANKS          |(HELD BY DAIN INVESTMENT)  OMA          ||I
CROUSE|DAVID|99FIS06714|05/17/1999|DOUGLAS CO., NE SIDS          |(HELD BY DAIN RAUSCHER)  OMAHA          ||I
CROUSE|DAVID|99FIS06714|05/17/1999|AMERITECH CORP.               |BOX 2558  JERSEY CITY, NY               ||I
CROUSE|DAVID|99FIS06714|05/17/1999|EASTMAN KODAK CO.             |343 STATE ST.  ROCHESTER, NY            ||I
CROUSE|DAVID|99FIS06714|05/17/1999|EXXON CORP.                   |5959 LAS COLINAS BLVD.  IRVING          ||I
CROUSE|DAVID|99FIS06714|05/17/1999|JC PENNY CO., INC.            |RIDGE FIELD PARK, NJ  07660             ||I
CROUSE|DAVID|99FIS06714|05/17/1999|GREAT HALL MONEY MKT. FUN     |OMAHA, NE                               ||I
CROUSE|DAVID|99FIS06714|05/17/1999|WASHINGTON MUTUAL INV. FU     |1101 VERMONT AVE, NW  WASHINGT          ||I
CROUSE|DAVID|99FIS06714|05/17/1999|MCI WORLDCOM, INC.            |515 E.  JACKSON, MS                     ||B
CROUSE|DAVID|99FIS06714|05/17/1999|EUROPACIFIC GROWTH FUND       |OMAHA, NE                               ||B
CROUSE|DAVID|99FIS06714|05/17/1999|MFS EMERGING GROWTH FUND      |OMAHA, NE                               ||B
CROUSE|DAVID|99FIS06714|05/17/1999|NEW PERSPECTIVE MUTUAL FU     |333 S. HOPE ST.  LOS ANGELES,           ||B
CROUSE|DAVID|99FIS06714|05/17/1999|SELIGMAN FRONTIER FUND        |100 PARK AVE.  NEW YORK, NY             ||B
CROUSE|DAVID|99FIS06714|05/17/1999|SECURITY NATIONAL BANK        |108TH & CENTER  OMAHA, NE               ||F
BARRETT|THOMAS|99FIS06715|02/24/2000|NEB HELP                      |                                        ||C
BARRETT|THOMAS|99FIS06715|02/24/2000|STATE OF NEBRASKA             |                                        ||I
BARRETT|THOMAS|99FIS06715|02/24/2000|SHANNON STATION LTD           |4322 LEAVENWORTH OMAHA NE               ||B
BARRETT|THOMAS|99FIS06715|02/24/2000|FAMILY BUSINESS               |516 S 119 ST OMAHA NE                   ||B
BARRETT|THOMAS|99FIS06715|02/24/2000|FIRST NATL BANK OF OMAHA      |1620 DODGE ST OMAHA NE                  ||F
BARRETT|THOMAS|99FIS06715|02/24/2000|ALLSTATE INS CO               |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|INTEL CORP                    |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|KINDER-MORGAN INC             |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|LEVEL THREE CO                |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|MID-AMERICAN ENERGY HOLDI     |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|NEUBERGER-BERMAN EQUITY       |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|TIME-WARNER TELECOM           |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|VANGUARD INDEX TRUST          |                                        ||S
BARRETT|THOMAS|99FIS06715|02/24/2000|NE STATE EMPLOYEE CREDIT      |330 S 16 ST LINCOLN NE                  ||C
FROHMAN|ANN|99FIS06727|07/27/1999|STATE OF NEBRASKA             |                                        ||I
FROHMAN|ANN|99FIS06727|07/27/1999|NBC                           |13TH & O ST.  LINCOLN, NE               ||F
